,attributes.Good For.latenight,attributes.Outdoor Seating,attributes.Alcohol,attributes.Parking.lot,business_id,attributes.Good For.brunch,categories,attributes.Waiter Service,name,attributes.Parking.street,attributes.Price Range,attributes.Good For.breakfast,attributes.Parking.garage,review_count,state,attributes.Accepts Credit Cards,attributes.Good For.lunch,attributes.Parking.valet,attributes.Take-out,full_address,attributes.Good For.dessert,attributes.Takes Reservations,attributes.Delivery,open,city,stars,type,latitude,attributes.Good For.dinner,longitude,attributes.Good for Kids,attributes.Parking.validated,attributes.Attire,attributes.Good For Groups,neighborhoods
1812,False,False,full_bar,True,r-a-Cn9hxdEnYTtVTB5bMQ,False,"['Bars', 'American (New)', 'Nightlife', 'Restaurants']",True,The Grind,False,2.0,False,False,382,AZ,True,False,False,True,"3961 E Camelback Rd
Phoenix, AZ 85018",False,True,False,True,Phoenix,3.5,business,33.5089872,True,-111.9957489,False,False,casual,True,[]
1813,True,True,none,True,Dcs_jLOlNXd96LarVInFgg,False,"['Mexican', 'Restaurants']",False,Federico's Mexican Food,False,1.0,False,False,16,AZ,True,True,False,True,"3433 W Camelback Rd
Phoenix, AZ 85019",False,False,False,True,Phoenix,3.5,business,33.50915,True,-112.133843,True,False,casual,True,[]
1814,False,False,,True,nO7dRhIBsoovZ8DV1LRa_w,False,"['Pizza', 'Restaurants']",False,A Slice of Bella,False,1.0,False,False,7,AZ,True,False,False,True,"4825 E Warner Rd
Phoenix, AZ 85044",False,False,True,False,Phoenix,3.5,business,33.3306785,False,-111.9814864,True,False,casual,True,[]
1815,False,False,none,True,ugzBjxLS8wchZcASnHJO2g,False,"['Burgers', 'Fast Food', 'Restaurants']",False,McDonald's,False,1.0,True,False,14,AZ,True,False,False,True,"3455 W Peoria Ave
Phoenix, AZ 85051",False,False,False,True,Phoenix,2.0,business,33.58148,False,-112.133613,True,False,casual,True,[]
1816,False,True,none,True,-q_VodbABJygOSuv86LOtw,False,"['Soul Food', 'Restaurants']",True,Chik A Ribs,False,1.0,False,False,9,AZ,True,True,False,True,"1830 W Glendale Ave
Phoenix, AZ 85021",False,True,False,False,Phoenix,3.5,business,33.5388079,True,-112.0986547,True,False,casual,False,[]
1817,False,True,beer_and_wine,True,TuCAYZ89lP_s6D7Y78xNhQ,False,"['Burgers', 'Restaurants']",False,Smashburger,False,1.0,False,False,179,AZ,True,True,False,True,"1949 E Camelback Rd
Ste 164
Phoenix, AZ 85016",False,False,False,True,Phoenix,3.5,business,33.507557,False,-112.040116,True,False,casual,True,[]
1818,True,True,none,True,FTFxgoq7-4VhulbrtKFIJw,False,"['Food', 'Mexican', 'Food Trucks', 'Restaurants']",False,Taqueria La Hacienda,False,1.0,False,False,40,AZ,False,False,False,True,"254 E Buckeye Rd
Phoenix, AZ 85004",False,False,False,True,Phoenix,4.5,business,33.4368314,False,-112.0705197,True,False,casual,True,[]
1819,False,True,full_bar,False,wNUea3IXZWD63bbOQaOH-g,False,"['Sushi Bars', 'Japanese', 'Restaurants']",True,Stingray Sushi,True,2.0,False,True,334,AZ,True,False,True,True,"2502 E Camelback Rd
Phoenix, AZ 85016",False,True,False,True,Phoenix,3.0,business,33.5104258,True,-112.0284918,True,True,casual,True,[]
1820,,True,,,kvyYxHukGKi2ILJvDrLMsg,False,"['Active Life', 'American (Traditional)', 'Golf', 'Restaurants']",,The Raven Grill,,2.0,,,4,AZ,True,,,True,"Raven Golf Club at South Mountain
3636 E Baseline Rd
Phoenix, AZ 85042",,True,,True,Phoenix,2.5,business,33.3808164,,-112.0057638,True,,casual,True,[]
1821,False,True,full_bar,False,IdnYOlL9aDfMu_S2kcaUkQ,True,"['Mexican', 'Restaurants']",True,Richardson's,False,2.0,False,False,253,AZ,True,False,True,True,"6335 N 16th St
Phoenix, AZ 85016",False,True,False,True,Phoenix,3.5,business,33.530335,False,-112.047101,False,False,casual,True,[]
1822,False,True,none,False,3D8thbL2D2c3qTMeYROAOQ,False,"['Chinese', 'Restaurants']",False,Hsin Cafe,True,1.0,False,False,44,AZ,True,True,False,True,"120 E Taylor St
Ste 150
Phoenix, AZ 85004",False,False,False,True,Phoenix,3.5,business,33.4535069,True,-112.0722782,True,False,casual,True,[]
1823,False,False,beer_and_wine,False,qkhzmBKShH9QQwh16hMxQw,False,"['American (Traditional)', 'Restaurants']",True,JB's Restaurant,False,1.0,True,False,19,AZ,True,False,False,True,"3567 W Northern Ave
Phoenix, AZ 85051",False,True,False,True,Phoenix,3.5,business,33.5530948,False,-112.1363617,True,False,casual,True,[]
1824,True,True,full_bar,False,NcAI7SE1SNlrOEfFg9Wzuw,False,"['Bars', 'Dance Clubs', 'Nightlife', 'Lounges', 'American (New)', 'Restaurants']",True,Ghost Lounge,True,2.0,False,False,32,AZ,True,False,False,False,"202 N Central Ave
Phoenix, AZ 85004",False,False,False,False,Phoenix,3.0,business,33.4504587,False,-112.0740771,False,False,casual,True,[]
1825,False,False,full_bar,True,v23YpYZlCpy3fFZsOK8ShQ,False,"['Thai', 'Buffets', 'Restaurants']",True,Tara Thai,False,2.0,False,False,22,AZ,True,True,False,True,"245 E Bell Rd
Ste 9
Phoenix, AZ 85023",False,True,False,False,Phoenix,3.5,business,33.631458,True,-112.11195,True,False,casual,True,[]
1826,False,True,full_bar,False,cp39VURFby4A6u9m2It8jg,False,"['Burgers', 'Restaurants']",True,Zinburger,False,2.0,False,False,567,AZ,True,True,False,True,"Biltmore Fashion Park
2502 E Camelback Rd, Ste 127
Phoenix, AZ 85016",False,False,False,True,Phoenix,4.0,business,33.510225,False,-112.028138,True,True,casual,True,[]
1827,False,True,full_bar,False,WS1z1OAR0tRl4FsjdTGUFQ,False,"['American (New)', 'Restaurants']",True,The Vig Uptown,False,2.0,False,False,436,AZ,True,False,True,True,"6015 N 16th St
Phoenix, AZ 85016",False,True,False,True,Phoenix,4.0,business,33.5244309,True,-112.0470847,False,False,casual,True,[]
1828,False,True,,,VnXDGjCxZ4p3OIxvKQOvRQ,False,"['Fast Food', 'Sandwiches', 'Restaurants']",,Subway,,1.0,False,,5,AZ,True,False,,True,"5555 N 7th St
Ste 124
Phoenix, AZ 85014",False,False,False,True,Phoenix,4.0,business,33.518527,False,-112.06384,True,,casual,True,[]
1829,False,False,none,True,X0BsBdPGAyo9gLPIRJ9PFw,False,"['Mexican', 'Restaurants']",False,La Salsita's Mexican Food,False,1.0,False,False,27,AZ,True,True,False,True,"2345 E Van Buren St
Phoenix, AZ 85006",False,False,False,True,Phoenix,3.5,business,33.451096,False,-112.030703,True,False,casual,True,[]
1830,False,True,none,True,VsrvWdZL2993olnW3z8R3A,False,"['Burgers', 'Fast Food', 'Restaurants']",False,Five Guys Burgers and Fries,False,1.0,False,False,130,AZ,True,True,False,True,"425 E Bell Rd
Phoenix, AZ 85022",False,False,False,True,Phoenix,3.5,business,33.6398926,False,-112.0676247,True,False,casual,True,[]
1831,False,False,none,True,TXlFbBxNJx5oEjQt0L5mCQ,False,"['Diners', 'Restaurants']",True,Fast Eddie's Diner,False,1.0,True,False,34,AZ,True,False,False,True,"17017 N 33rd Ave
Phoenix, AZ 85053",False,False,False,True,Phoenix,3.0,business,33.6400761,False,-112.129705,True,False,casual,True,[]
1832,False,False,full_bar,,Kx6vAKUcy3wPhw3K0W9LKQ,False,"['Barbeque', 'Restaurants']",True,Phoenix Roadhouse Diner 66,,3.0,False,,25,AZ,True,False,,False,"Phoenix International Airport
Phoenix, AZ 85034",False,False,False,True,Phoenix,2.0,business,33.43653,False,-112.0072682,True,,casual,False,[]
1833,False,True,full_bar,True,iung9K8cFAPLdA9k2DUoxA,False,"['Barbeque', 'Restaurants']",True,The Notorious PIG,False,2.0,False,False,31,AZ,True,False,False,True,"21001 N Tatum Blvd
Ste 34-1110
Phoenix, AZ 85050",False,True,False,False,Phoenix,2.5,business,33.678615,True,-111.9746066,True,False,casual,True,[]
1834,True,True,full_bar,False,OdD1GuGNQ64ssJmMJ_D9RQ,True,"['Bars', 'Restaurants', 'Sandwiches', 'Lounges', 'American (New)', 'Nightlife']",False,The Duce,False,2.0,False,False,413,AZ,True,False,True,True,"525 S Central Ave
Phoenix, AZ 85004",False,False,False,True,Phoenix,3.5,business,33.442484,True,-112.073576,True,False,casual,True,[]
1835,False,True,none,False,-87qtIfyeyYR_YU3mPl1pA,False,"['Delis', 'Restaurants']",False,City Market Deli & Catering,False,1.0,False,True,29,AZ,True,True,False,True,"2425 E Camelback Rd
Phoenix, AZ 85016",False,False,True,True,Phoenix,3.0,business,33.5091313,False,-112.0283059,False,False,casual,False,[]
1836,False,False,,,J_SUHokYbJ5o_5x8mEoyoQ,False,"['Seafood', 'Mexican', 'Restaurants']",,El Kora,,2.0,False,,8,AZ,True,False,,True,"4234 W. Indian School Rd.
Phoenix, AZ 85019",False,False,False,True,Phoenix,3.5,business,33.4949701,False,-112.1501498,True,,casual,True,[]
1837,False,False,full_bar,True,Bp9DYjh3_PnDOOG65SWRsQ,False,"['Mexican', 'Restaurants']",True,Ketzal Mexican Grill,False,2.0,False,False,13,AZ,True,True,False,True,"20910 N Tatum Blvd
Phoenix, AZ 85050",False,False,False,False,Phoenix,3.0,business,33.6756727,True,-111.9791944,True,False,casual,True,[]
1838,False,False,none,True,JPRyCrWPIo_ujOszH1NRzg,False,"['Thai', 'Chinese', 'Restaurants']",True,Noodle & Rice,False,1.0,False,False,152,AZ,True,False,False,True,"2017 E Cactus Rd
Ste G
Phoenix, AZ 85022",False,True,True,True,Phoenix,4.0,business,33.5962271,True,-112.0359509,True,False,casual,False,[]
1839,False,False,none,False,hZRLGfRrZTo9up2P-0aAHg,False,"['Mexican', 'Restaurants']",False,Verde,True,1.0,False,False,59,AZ,True,True,False,True,"825 N 1st St
Phoenix, AZ 85004",False,False,False,False,Phoenix,4.0,business,33.457457,True,-112.072164,True,False,casual,True,[]
1840,False,False,full_bar,True,9-cRrGH5WmZKQ_O6LtfSbw,False,"['Bars', 'American (New)', 'Nightlife', 'Lounges', 'Restaurants']",True,The Lounge,False,2.0,False,False,55,AZ,True,False,False,True,"9832 N 7th St
Phoenix, AZ 85020",True,False,False,True,Phoenix,4.5,business,33.5754756,False,-112.0651766,False,False,casual,True,[]
1841,,False,none,False,VImQLS1lPys8n-EqYVyhMQ,,"['Pizza', 'Restaurants']",False,Two Hippies Pizzeria and More,False,1.0,,False,10,AZ,False,,False,True,"6224 N 43rd Ave
Phoenix, AZ 85019",,False,False,False,Phoenix,4.0,business,33.5266867,,-112.1517001,True,False,casual,True,[]
1842,False,True,none,True,KHU2QER24Dbucct1dfEWGQ,False,"['Chinese', 'Restaurants']",False,Panda Express,False,1.0,False,False,23,AZ,True,True,False,True,"2501 W Happy Valley Rd
Phoenix, AZ 85085",False,False,False,True,Phoenix,3.0,business,33.711091,False,-112.1122766,True,False,casual,True,[]
1843,False,False,none,True,OEWW22gUG_JADQ3h4ajXtg,False,"['Food', 'Desserts', 'Bakeries', 'Vegan', 'Restaurants']",False,Treehouse Bakery,False,1.0,False,False,101,AZ,True,False,False,True,"1348 W Roosevelt St
Phoenix, AZ 85007",True,False,False,True,Phoenix,4.5,business,33.4588655,False,-112.0910707,True,False,casual,True,[]
1844,False,True,none,True,kBmfjvDKkecD7IXNyatWTg,False,"['Hot Dogs', 'Barbeque', 'Restaurants']",False,Hawg and Dawg Express,False,1.0,False,False,10,AZ,True,True,False,True,"12020 S Warner/Elliott Lp
Phoenix, AZ 85044",False,False,True,False,Phoenix,3.0,business,33.3375219,True,-111.9945634,True,False,casual,False,[]
1845,True,False,none,True,mTc8M-drs2HSG8paNUTTQg,False,"['Fast Food', 'Mexican', 'Restaurants']",False,Julioberto's,False,1.0,True,False,24,AZ,True,False,False,True,"717 E Glendale Ave
Phoenix, AZ 85014",False,False,False,True,Phoenix,3.5,business,33.5380194,False,-112.0640735,True,False,casual,True,[]
1846,False,False,none,True,5ExteHEMPi6e_rinQ6RrIg,False,"['Breakfast & Brunch', 'American (Traditional)', 'Restaurants']",True,IHOP,False,1.0,True,False,38,AZ,True,False,False,True,"2103 W Happy Valley Rd
Phoenix, AZ 85085",False,False,False,True,Phoenix,3.5,business,33.7122858,False,-112.104829,True,False,casual,True,[]
1847,False,True,full_bar,True,eX_f1ZzrpejCp6xJpfLmDQ,False,"['Greek', 'Mediterranean', 'Middle Eastern', 'Restaurants']",True,Athens Bar & Grill,False,1.0,False,False,59,AZ,True,True,False,True,"830 E Indian School Rd
Phoenix, AZ 85014",False,False,True,True,Phoenix,4.0,business,33.4947482,False,-112.0632727,True,False,casual,True,[]
1848,False,True,none,False,lRzoAhDhcyCeOGrWntXqsw,False,"['Mexican', 'Restaurants']",False,Julioberto's,False,1.0,False,False,10,AZ,True,False,False,True,"2401 W Bethany Home Rd
Phoenix, AZ 85015",False,False,False,True,Phoenix,3.0,business,33.5239538,False,-112.1107195,True,False,casual,True,[]
1849,False,False,none,True,F8q_9PUl-Lwjj9xIRPArcg,False,"['Burgers', 'Hot Dogs', 'Sandwiches', 'Restaurants']",False,Rocket Burger & Subs,False,1.0,False,False,461,AZ,True,True,False,True,"12038 N 35th Ave
Phoenix, AZ 85029",False,False,False,True,Phoenix,4.5,business,33.5958365,False,-112.134592,True,False,casual,True,[]
1850,False,False,beer_and_wine,True,tvBC1FNxX_quNv-4IkGzQw,False,"['Buffets', 'Chinese', 'Restaurants']",True,101 Asian Buffet,False,2.0,False,False,34,AZ,True,True,False,True,"20440 N 27th Ave
Phoenix, AZ 85027",False,True,False,False,Phoenix,3.0,business,33.673322,True,-112.11792,True,False,casual,True,[]
1851,False,False,none,True,arqTt6XNdl3XJbTGm215OA,False,"['Burgers', 'Fast Food', 'Restaurants']",False,McDonald's,False,1.0,True,False,13,AZ,True,True,False,True,"2305 W Bethany Home Rd
Phoenix, AZ 85015",True,False,False,True,Phoenix,2.5,business,33.523717,True,-112.108787,True,False,casual,True,[]
1852,False,False,none,True,_pw-OnDpCe9XM0rDVvTUMg,False,"['Burgers', 'Fast Food', 'Restaurants']",False,McDonald's,False,1.0,True,False,12,AZ,True,False,False,True,"1905 W Northern Ave
Phoenix, AZ 85021",False,False,False,True,Phoenix,2.5,business,33.5529149,False,-112.1004874,True,False,casual,True,[]
1853,False,False,full_bar,True,2rMf09C5uXzF2qIlD5F5BA,False,"['Mexican', 'Restaurants']",True,Secreto,False,2.0,False,False,109,AZ,True,False,False,True,"4232 E Chandler Blvd
Ste 24
Phoenix, AZ 85048",False,True,False,False,Phoenix,3.5,business,33.305824,True,-111.991311,True,False,casual,True,[]
1854,False,True,none,False,9y69I1eLkcRAPMnzCxHUnQ,False,['Restaurants'],False,On The Grill,False,1.0,False,False,5,AZ,True,True,False,True,"3923 E Thomas Rd
Phoenix, AZ 85018",False,False,False,False,Phoenix,4.0,business,33.479889,False,-111.997771,True,False,casual,True,[]
1855,,,,,T2K-uBbU56bzGUuxs7ws5A,,"['Sandwiches', 'Restaurants']",,Quiznos,,,,,6,AZ,,,,True,"Sky Harbor International Airport
Terminal 4, Gate B12
Phoenix, AZ 85034",,False,,False,Phoenix,2.0,business,33.437028,,-112.008045,True,,,True,[]
1856,False,False,none,True,Lw0Y13fAlemyMHD5i_qcZg,True,"['Burgers', 'Fast Food', 'Restaurants']",False,Carls Jr,False,1.0,False,False,19,AZ,True,False,False,True,"2342 E Thomas Rd
Phoenix, AZ 85016",False,False,False,True,Phoenix,1.5,business,33.4803136,False,-112.0312155,True,False,casual,True,[]
1857,False,False,none,False,cuMMU10KaD0cZ2WdK5XC1A,True,"['Breakfast & Brunch', 'American (New)', 'Buffets', 'Restaurants']",False,Old Country Buffet,True,2.0,True,False,37,AZ,True,True,False,True,"9620 Metro Parkway W
Ste 153
Phoenix, AZ 85051",False,False,False,True,Phoenix,2.5,business,33.5743434,True,-112.1259291,True,False,casual,True,[]
1858,False,True,full_bar,True,h1kwVr1eTpBK0rWfcm5QSg,False,"['Bars', 'American (Traditional)', 'Sports Bars', 'Nightlife', 'Chicken Wings', 'Restaurants']",True,Buffalo Wild Wings,False,2.0,False,False,150,AZ,True,True,False,True,"2510 W Happy Valley Road
Suite 1241
Phoenix, AZ 85085",False,False,False,True,Phoenix,3.0,business,33.715095,False,-112.113732,True,False,casual,True,[]
1859,False,True,full_bar,False,e34tIpveepWkpvOuv_boqw,False,"['Tapas/Small Plates', 'Pizza', 'Restaurants']",True,Centurion,True,2.0,False,True,212,AZ,True,False,False,True,"214 W Roosevelt St
Phoenix, AZ 85003",False,True,False,False,Phoenix,4.0,business,33.458871,True,-112.077177,False,False,casual,False,[]
1860,False,True,beer_and_wine,True,aqD66Sve2mE4cq021LWQmA,False,"['Kosher', 'American (Traditional)', 'Chinese', 'Restaurants']",True,Segal's Oasis Grill,False,2.0,False,False,23,AZ,True,False,False,True,"4818 N 7th St
Phoenix, AZ 85014",False,True,True,True,Phoenix,3.0,business,33.50796,False,-112.065353,True,False,casual,True,[]
1861,False,False,beer_and_wine,True,yYbd9P1KmlPSKmQxo68n_g,False,"['Caterers', 'Event Planning & Services', 'Barbeque', 'Restaurants']",False,Pork On A Fork,False,2.0,False,False,398,AZ,True,True,False,True,"1515 W Deer Valley Rd
Ste B-102
Phoenix, AZ 85027",False,True,False,True,Phoenix,4.0,business,33.683323,False,-112.092428,True,False,casual,True,[]
1862,False,True,full_bar,True,A0tz5rsGfK4BnN70PqLI4A,False,"['Burgers', 'Breakfast & Brunch', 'Sandwiches', 'Restaurants']",True,Cave Creek Cafe,False,1.0,True,False,25,AZ,True,False,False,True,"14620 N Cave Creek Rd
Phoenix, AZ 85022",False,False,False,False,Phoenix,3.5,business,33.619354,False,-112.031298,True,False,casual,True,[]
1863,False,False,full_bar,False,dVRRT0zVk8eFNx0Wv6gMmg,False,"['Bars', 'Restaurants', 'Nightlife', 'Tex-Mex']",True,Chili's Grill & Bar,False,2.0,False,False,32,AZ,True,False,False,True,"3039 W Agua Fria Fwy
Phoenix, AZ 85027",True,False,False,True,Phoenix,3.0,business,33.6677601,False,-112.1240616,True,False,casual,True,[]
1864,False,False,full_bar,True,t-uJbFctqW2eGtlAIAI60g,False,"['Italian', 'Pizza', 'Restaurants']",True,Gasper's Casual Italian Dining and Pizzeria,False,2.0,False,False,79,AZ,True,False,False,True,"4117 N 16th St
Phoenix, AZ 85016",False,True,False,False,Phoenix,4.0,business,33.4957851,True,-112.0473892,True,False,casual,True,[]
1865,False,True,none,False,2cMWbJvpxgmSAWoRQzcNIA,False,"['American (Traditional)', 'Restaurants']",False,Bistro 202,False,1.0,False,False,6,AZ,True,False,False,True,"202 N Central Ave
Phoenix, AZ 85004",False,False,False,False,Phoenix,3.0,business,33.4504587,False,-112.0740771,True,False,casual,False,[]
1866,False,,full_bar,False,QiBNnRkMZ5chmo_9eOzv5A,False,"['Italian', 'Pizza', 'Gluten-Free', 'Restaurants']",True,Picazzo's Organic Italian Kitchen,False,2.0,False,False,6,AZ,True,False,False,True,"Camelback Esplanade
2525 E Camelback Rd
Phoenix, AZ 85016",False,,,False,Phoenix,3.5,business,33.508704,False,-112.028081,,False,casual,True,[]
1867,False,,none,False,UGGQ7pYoliseurXY1j1wdw,False,"['Sandwiches', 'Restaurants']",False,Blimpie,False,1.0,False,False,6,AZ,True,False,False,True,"3890 West Happy Valley Road
Suite 160
Phoenix, AZ 85083",False,False,False,True,Phoenix,2.5,business,33.7139169,False,-112.1429492,True,False,casual,True,[]
1868,,False,none,False,W-9YqWhkfeK-K3xGFvFeuw,,"['Mexican', 'Restaurants']",False,Big Burrito,False,1.0,,False,8,AZ,True,,False,True,"8018 N 19th Ave
Phoenix, AZ 85021",,False,False,False,Phoenix,2.5,business,33.553448,,-112.0997049,False,False,casual,False,[]
1869,False,True,none,False,xHI3saK0sAJEHeMK4IGVvg,False,"['Food', 'Hot Dogs', 'American (New)', 'Food Trucks', 'Restaurants']",False,Short Leash Hot Dogs Food Truck,True,1.0,False,False,303,AZ,True,True,False,True,"110 E Roosevelt St
Phoenix, AZ 85004",False,False,False,True,Phoenix,4.5,business,33.4589187,False,-112.0722006,True,False,casual,True,[]
1870,False,False,none,True,Fb4iTDjDDgtz3ht-SfZ9mw,False,"['Chinese', 'Restaurants']",True,Dragon Island Chinese Restaurant,False,1.0,False,False,23,AZ,True,True,False,True,"1739 W Glendale Ave
Phoenix, AZ 85021",False,False,False,False,Phoenix,4.5,business,33.538144,True,-112.096976,True,False,casual,True,[]
1871,,,,,ZQdSGPdEGXPbCWrmJSNm-Q,,"['Mexican', 'Restaurants']",,Oaxaca Restaurant,,1.0,,,4,AZ,True,,,,"8925 N 12th St
Phoenix, AZ 85020",,,,False,Phoenix,3.0,business,33.5668514,,-112.0559069,,,,True,[]
1872,False,True,none,True,O1TYO5fjsdBrRWascbR2QQ,False,"['Hot Dogs', 'Restaurants']",False,Jimmy's Hot Dogs,False,1.0,False,False,67,AZ,True,True,False,True,"4022 E Broadway Rd
Ste 101
Phoenix, AZ 85040",False,False,False,True,Phoenix,4.5,business,33.4080264,False,-111.9933855,True,False,casual,True,[]
1873,,,beer_and_wine,False,3wkQh4bxR0Ao6rK21UIBXA,,"['Chinese', 'Restaurants']",False,Jade Fine Chinese Dining,False,2.0,,False,9,AZ,True,,False,True,"34455 N 27 Dr
Ste D 160-162
Phoenix, AZ 85085",,,,False,Phoenix,2.5,business,33.7971416,,-112.1180452,,False,casual,False,[]
1874,False,False,none,True,tIuw93p4MEsL2iFv7-0WDg,False,"['Mexican', 'Restaurants']",False,Filiberto's,False,1.0,False,False,13,AZ,True,False,False,True,"2302 W Camelback
Phoenix, AZ 85015",False,False,False,True,Phoenix,2.5,business,33.50983,False,-112.108883,True,False,casual,True,[]
1875,False,False,none,False,Ddsln32r-uA7hq_0ksaNZA,True,"['Mexican', 'Restaurants']",False,Julioberto's,False,1.0,False,False,30,AZ,True,False,False,True,"2237 E Indian School
Phoenix, AZ 85016",False,False,False,True,Phoenix,3.5,business,33.4947915,False,-112.0328821,True,False,casual,True,[]
1876,False,False,full_bar,True,lBxBzvqWaiO4pa3YHh2dyQ,False,"['Restaurants', 'Italian']",True,Our Family's Bistro,False,2.0,False,False,28,AZ,True,False,False,True,"9032 S Central Ave
Phoenix, AZ 85042",False,True,True,False,Phoenix,3.5,business,33.364006,True,-112.073625,True,False,casual,True,[]
1877,False,True,full_bar,False,O48Mv1VkQYZrDkR6LhnY4g,False,"['Greek', 'Restaurants']",True,My Big Fat Greek Restaurant,False,2.0,False,False,26,AZ,True,True,False,True,"455 N 3rd St
Ste 108
Phoenix, AZ 85004",False,True,False,False,Phoenix,3.0,business,33.4523922,False,-112.0696193,True,False,casual,True,[]
1878,False,True,full_bar,False,nMHhuYan8e3cONo3PornJA,False,"['Food', 'Tea Rooms', 'Japanese', 'Restaurants']",True,Nobuo At Teeter House,False,3.0,False,True,351,AZ,True,False,False,False,"622 E Adams St
Phoenix, AZ 85004",False,True,False,True,Phoenix,4.0,business,33.4492979,True,-112.0655423,False,True,casual,False,[]
1879,False,False,full_bar,True,-vaGR2CXNS4NZrMdctSkGA,False,"['Mexican', 'Restaurants']",True,Los Reyes de la Torta,False,1.0,False,False,48,AZ,True,True,False,True,"4333 W Indian School Rd
Phoenix, AZ 85031",False,False,False,True,Phoenix,4.0,business,33.4944597,False,-112.1528966,True,False,casual,True,[]
1880,False,True,none,True,t4aP7ksa716XY6S4EsWFqw,False,"['Hot Dogs', 'Restaurants']",False,Maui Dog,False,1.0,False,False,100,AZ,True,True,False,True,"3538 E Indian School Rd
Phoenix, AZ 85018",False,False,False,False,Phoenix,4.5,business,33.4954475,True,-112.0050862,True,False,casual,True,[]
1881,False,True,full_bar,True,fI47JKlBBwtqOgiZZb4hdQ,False,"['American (New)', 'Restaurants']",True,Peaks & Valleys Restaurant,False,2.0,False,False,44,AZ,True,True,False,True,"711 E Carefree Hwy
Phoenix, AZ 85085",False,True,False,True,Phoenix,3.5,business,33.7977104,False,-112.0636901,True,False,casual,True,[]
1882,False,True,full_bar,True,nENrnY-3ILrH9yPXV4tqmg,False,"['American (New)', 'Restaurants']",True,Vatra,True,3.0,False,False,21,AZ,True,True,False,True,"3433 N 56th St
Phoenix, AZ 85018",False,True,False,False,Phoenix,3.5,business,33.487645,False,-111.9608332,False,False,casual,True,[]
1883,False,True,full_bar,True,EUr0vtwmoeKo3uWYxxUFiQ,False,"['Barbeque', 'Restaurants']",True,Dillon's On Top of Central,False,2.0,False,False,60,AZ,True,True,False,True,"8525 N Central Ave
Phoenix, AZ 85020",False,True,True,False,Phoenix,3.0,business,33.5612361,True,-112.0737398,True,False,casual,True,[]
1884,,,,,_ISHH8x8Qe6IoVTQWegbpQ,,"['Pizza', 'Restaurants']",False,Round Table Pizza,,,,,5,AZ,,,,,"Phoenix Sky Harbor Airport
Terminal 2
Phoenix, AZ 85034",,,False,False,Phoenix,2.0,business,33.436309,,-112.012022,,,,False,[]
1885,True,False,full_bar,True,_OYlq2UoKPQO_ElqhC3a8w,False,"['Bars', 'Nightlife', 'Lounges', 'Bowling', 'Active Life', 'American (New)', 'Restaurants']",True,Lucky Strike,False,2.0,False,True,166,AZ,True,False,True,False,"50 W Jefferson St
Ste 240
Phoenix, AZ 85003",False,True,False,True,Phoenix,3.5,business,33.4476472,False,-112.0744383,False,False,casual,True,[]
1886,False,True,none,True,WAqACt7FfSFcJs-gqysIlQ,False,"['Burgers', 'Fast Food', 'Restaurants']",False,In-N-Out Burger,False,1.0,False,False,40,AZ,True,True,False,True,"9585 W Camelback Rd
Phoenix, AZ 85037",False,False,False,True,Phoenix,4.0,business,33.508044857,False,-112.266459444,True,False,casual,True,[]
1887,False,True,full_bar,True,FFCkoA_L3cqYXtHtLyvxwA,False,"['Vegetarian', 'Sandwiches', 'Vegan', 'Restaurants']",False,That's a Wrap,False,1.0,False,False,109,AZ,True,True,False,True,"800 E Camelback Rd
Phoenix, AZ 85014",False,False,False,False,Phoenix,4.0,business,33.5095,False,-112.063826,True,False,casual,True,[]
1888,False,True,full_bar,True,NTTxZVuSY0sV-YjzE0dR1A,False,"['Food', 'Greek', 'Specialty Food', 'Ethnic Food', 'Restaurants']",True,Athena Greek Cuisine,False,2.0,False,False,80,AZ,True,False,False,True,"7000 E Mayo Blvd
Ste 26
Phoenix, AZ 85054",False,True,True,False,Phoenix,3.5,business,33.6556844,True,-111.9300279,True,False,casual,True,[]
1889,False,False,none,True,sUf7fRBqsjLddnj_FW4mag,False,"['Vietnamese', 'Restaurants']",True,Pho Binh Minh,False,1.0,False,False,22,AZ,True,True,False,True,"4141 N 35th Ave
Ste 11
Phoenix, AZ 85017",False,True,False,True,Phoenix,4.0,business,33.4965093,False,-112.1333626,True,False,casual,True,[]
1890,False,False,none,True,aInwSigdsLHCdBEb0uPL1Q,False,"['Chinese', 'Restaurants']",False,Yu's Cafe,False,1.0,False,False,14,AZ,True,True,False,True,"1920 W Thunderbird Rd
Phoenix, AZ 85023",False,False,True,False,Phoenix,3.5,business,33.6115645,True,-112.1008455,True,False,casual,True,[]
1891,False,False,none,True,3oLy0rlzRI_xiqfQHqC4_g,False,"['Burgers', 'Breakfast & Brunch', 'American (Traditional)', 'Restaurants']",True,Biscuits,False,2.0,True,False,166,AZ,True,False,False,True,"4623 E Elliott Rd
Phoenix, AZ 85044",False,False,False,True,Phoenix,3.5,business,33.3483620084,False,-111.983885814,True,False,casual,True,[]
1892,False,True,full_bar,False,ANeui7NJRkGtrOshX0610w,False,['Restaurants'],True,Tatum's Restaurant,False,2.0,False,False,5,AZ,True,False,False,True,"4415 E Paradise Village Pkwy S
Phoenix, AZ 85032",False,True,False,True,Phoenix,3.0,business,33.595949,False,-111.98572,True,False,casual,True,[]
